label,from,to
effectivedate,10/18/2016,dc172aa7-878e-11e7-a4f9-1cc1de329608
effectivedate,10/18/2016,dc172aac-878e-11e7-a4f9-1cc1de329608
effectivedate,10/18/2016,dc172ac4-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172b37-878e-11e7-a4f9-1cc1de329608,11/28/2016
effectivedate,dc172bd4-878e-11e7-a4f9-1cc1de329608,1/17/2017
effectivedate,dc172b83-878e-11e7-a4f9-1cc1de329608,12/19/2016
effectivedate,dc172b94-878e-11e7-a4f9-1cc1de329608,12/23/2016
effectivedate,dc172c75-878e-11e7-a4f9-1cc1de329608,3/7/2017
effectivedate,dc172c33-878e-11e7-a4f9-1cc1de329608,2/14/2017
effectivedate,dc172ba0-878e-11e7-a4f9-1cc1de329608,1/3/2017
effectivedate,12/15/2016,dc172b76-878e-11e7-a4f9-1cc1de329608
effectivedate,12/15/2016,dc172b75-878e-11e7-a4f9-1cc1de329608
effectivedate,12/15/2016,dc172b8c-878e-11e7-a4f9-1cc1de329608
effectivedate,12/15/2016,dc172b7f-878e-11e7-a4f9-1cc1de329608
effectivedate,12/15/2016,dc172b72-878e-11e7-a4f9-1cc1de329608
effectivedate,12/15/2016,dc172b73-878e-11e7-a4f9-1cc1de329608
effectivedate,12/15/2016,dc172b74-878e-11e7-a4f9-1cc1de329608
effectivedate,12/15/2016,dc172b7b-878e-11e7-a4f9-1cc1de329608
effectivedate,12/15/2016,dc172b71-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172ca3-878e-11e7-a4f9-1cc1de329608,3/21/2017
effectivedate,dc172c07-878e-11e7-a4f9-1cc1de329608,2/3/2017
effectivedate,12/5/2016,dc172b54-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172bc7-878e-11e7-a4f9-1cc1de329608,12/29/2016
effectivedate,1/2/2017,dc172b8a-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172b16-878e-11e7-a4f9-1cc1de329608,11/10/2016
effectivedate,dc172ab1-878e-11e7-a4f9-1cc1de329608,10/20/2016
effectivedate,dc172c1f-878e-11e7-a4f9-1cc1de329608,2/10/2017
effectivedate,dc172c02-878e-11e7-a4f9-1cc1de329608,2/2/2017
effectivedate,dc172bfb-878e-11e7-a4f9-1cc1de329608,2/1/2017
effectivedate,10/24/2016,dc172ac0-878e-11e7-a4f9-1cc1de329608
effectivedate,10/24/2016,dc172abd-878e-11e7-a4f9-1cc1de329608
effectivedate,10/24/2016,dc172ac9-878e-11e7-a4f9-1cc1de329608
effectivedate,10/24/2016,dc172ac3-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172b6a-878e-11e7-a4f9-1cc1de329608,12/14/2016
effectivedate,dc172b3c-878e-11e7-a4f9-1cc1de329608,11/30/2016
effectivedate,12/19/2016,dc172b86-878e-11e7-a4f9-1cc1de329608
effectivedate,12/19/2016,dc172b82-878e-11e7-a4f9-1cc1de329608
effectivedate,12/19/2016,dc172b85-878e-11e7-a4f9-1cc1de329608
effectivedate,12/19/2016,dc172b89-878e-11e7-a4f9-1cc1de329608
effectivedate,12/19/2016,dc172b88-878e-11e7-a4f9-1cc1de329608
effectivedate,12/19/2016,dc172b87-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172b27-878e-11e7-a4f9-1cc1de329608,11/20/2016
effectivedate,dc172baf-878e-11e7-a4f9-1cc1de329608,1/6/2017
effectivedate,dc172c11-878e-11e7-a4f9-1cc1de329608,1/5/2017
effectivedate,dc172c94-878e-11e7-a4f9-1cc1de329608,3/16/2017
effectivedate,dc172d7a-878e-11e7-a4f9-1cc1de329608,5/17/2017
effectivedate,dc172cd5-878e-11e7-a4f9-1cc1de329608,4/5/2017
effectivedate,dc172d36-878e-11e7-a4f9-1cc1de329608,10/31/2016
effectivedate,dc172bdb-878e-11e7-a4f9-1cc1de329608,1/19/2017
effectivedate,dc172cc5-878e-11e7-a4f9-1cc1de329608,3/31/2017
effectivedate,1/26/2017,dc172bee-878e-11e7-a4f9-1cc1de329608
effectivedate,1/26/2017,dc172bed-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172c49-878e-11e7-a4f9-1cc1de329608,2/23/2017
effectivedate,dc172c53-878e-11e7-a4f9-1cc1de329608,2/24/2017
effectivedate,dc172bfd-878e-11e7-a4f9-1cc1de329608,2/1/2017
